lg	inLg	name
en	kyz	Kayabí
en	kza	Western Karaboro
en	kzb	Kaibobo
en	kzc	Bondoukou Kulango
en	kzd	Kadai
en	kze	Kosena
en	kzf	Da'a Kaili
en	kzg	Kikai
en	kzi	Kelabit
en	kzk	Kazukuru
en	kzl	Kayeli
en	kzm	Kais
en	kzn	Kokola
en	kzo	Kaningi
en	kzp	Kaidipang
en	kzq	Kaike
en	kzr	Karang
en	kzs	Sugut Dusun
en	kzu	Kayupulau
en	kzv	Komyandaret
en	kzw	Karirí-Xocó
en	kzx	Kamarian
en	kzy	Kango (Tshopo District)
en	kzz	Kalabra
en	la	Latin
en	laa	Southern Subanen
en	lab	Linear A
en	lac	Lacandon
en	lad	Ladino
en	lae	Pattani
en	laf	Lafofa
en	lag	Langi
en	lah	Lahnda
en	lai	Lambya
en	laj	Lango (Uganda)
en	lak	Laka (Nigeria)
en	lal	Lalia
en	lam	Lamba
en	lan	Laru
en	lap	Laka (Chad)
en	laq	Qabiao
en	lar	Larteh
en	las	Lama (Togo)
en	lau	Laba
en	law	Lauje
en	lax	Tiwa
en	lay	Lama Bai
en	laz	Aribwatsa
en	lb	Luxembourgish
en	lbb	Label
en	lbc	Lakkia
en	lbe	Lak
en	lbf	Tinani
en	lbg	Laopang
en	lbi	La'bi
en	lbj	Ladakhi
en	lbk	Central Bontok
en	lbl	Libon Bikol
en	lbm	Lodhi
en	lbn	Rmeet
en	lbo	Laven
en	lbq	Wampar
en	lbr	Lohorung
en	lbs	Libyan Sign Language
en	lbt	Lachi
en	lbu	Labu
en	lbv	Lavatbura-Lamusong
en	lbw	Tolaki
en	lbx	Lawangan
en	lby	Lamalama
en	lbz	Lardil
en	lcc	Legenyem
en	lcd	Lola
en	lce	Loncong
en	lcf	Lubu
en	lch	Luchazi
en	lcl	Lisela
en	lcm	Tungag
en	lcp	Western Lawa
en	lcq	Luhu
en	lcs	Lisabata-Nuniali
en	lda	Kla-Dan
en	ldb	Dũya
en	ldd	Luri
en	ldg	Lenyima
en	ldh	Lamja-Dengsa-Tola
en	ldi	Laari
en	ldj	Lemoro
en	ldk	Leelau
en	ldl	Kaan
en	ldm	Landoma
en	ldn	Láadan
en	ldo	Loo
en	ldp	Tso
en	ldq	Lufu
en	lea	Lega-Shabunda
en	leb	Lala-Bisa
en	lec	Leco
en	led	Lendu
en	lee	Lyélé
en	lef	Lelemi
en	leh	Lenje
en	lei	Lemio
en	lej	Lengola
en	lek	Leipon
en	lel	Lele (Democratic Republic of Congo)
en	lem	Nomaande
en	len	Lenca
en	leo	Leti (Cameroon)
en	lep	Lepcha
en	leq	Lembena
en	ler	Lenkau
en	les	Lese
en	let	Lesing-Gelimi
en	leu	Kara (Papua New Guinea)
en	lev	Lamma
en	lew	Ledo Kaili
en	lex	Luang
en	ley	Lemolang
en	lez	Lezghian
en	lfa	Lefa
en	lfn	Lingua Franca Nova
en	lg	Ganda
en	lga	Lungga
en	lgb	Laghu
en	lgg	Lugbara
en	lgh	Laghuu
en	lgi	Lengilu
en	lgk	Lingarak
en	lgl	Wala
en	lgm	Lega-Mwenga
en	lgn	T'apo
en	lgq	Logba
en	lgr	Lengo
en	lgt	Pahi
en	lgu	Longgu
en	lgz	Ligenza
en	lha	Laha (Viet Nam)
en	lhh	Laha (Indonesia)
en	lhi	Lahu Shi
en	lhl	Lahul Lohar
en	lhm	Lhomi
en	lhn	Lahanan
en	lhp	Lhokpu
en	lhs	Mlahsö
en	lht	Lo-Toga
en	lhu	Lahu
en	li	Limburgan
en	lia	West-Central Limba
en	lib	Likum
en	lic	Hlai
en	lid	Nyindrou
en	lie	Likila
en	lif	Limbu
en	lig	Ligbi
en	lih	Lihir
en	lij	Ligurian
en	lik	Lika
en	lil	Lillooet
en	lio	Liki
en	lip	Sekpele
en	liq	Libido
en	lir	Liberian English
en	lis	Lisu
en	liu	Logorik
en	liv	Liv
en	liw	Col
en	lix	Liabuku
en	liy	Banda-Bambari
en	liz	Libinza
en	lja	Golpa
en	lje	Rampi
en	lji	Laiyolo
en	ljl	Li'o
en	ljp	Lampung Api
en	ljw	Yirandali
en	ljx	Yuru
en	lka	Lakalei
en	lkb	Kabras
en	lkc	Kucong
en	lkd	Lakondê
en	lke	Kenyi
en	lkh	Lakha
en	lki	Laki
en	lkj	Remun
en	lkl	Laeko-Libuat
en	lkm	Kalaamaya
en	lkn	Lakon
en	lko	Khayo
en	lkr	Päri
en	lks	Kisa
en	lkt	Lakota
en	lku	Kungkari
en	lky	Lokoya
en	lla	Lala-Roba
en	llb	Lolo
en	llc	Lele (Guinea)
en	lld	Ladin
en	lle	Lele (Papua New Guinea)
en	llf	Hermit
en	llg	Lole
en	llh	Lamu
en	lli	Teke-Laali
en	llj	Ladji Ladji
en	llk	Lelak
en	lll	Lilau
en	llm	Lasalimu
en	lln	Lele (Chad)
en	llp	North Efate
en	llq	Lolak
en	lls	Lithuanian Sign Language
en	llu	Lau
en	llx	Lauan
en	lma	East Limba
en	lmb	Merei
en	lmc	Limilngan
en	lmd	Lumun
en	lme	Pévé
en	lmf	South Lembata
en	lmg	Lamogai
en	lmh	Lambichhong
en	lmi	Lombi
en	lmj	West Lembata
en	lmk	Lamkang
en	lml	Hano
en	lmn	Lambadi
en	lmo	Lombard
en	lmp	Limbum
en	lmq	Lamatuka
en	lmr	Lamalera
en	lmu	Lamenu
en	lmv	Lomaiviti
en	lmw	Lake Miwok
en	lmx	Laimbue
en	lmy	Lamboya
en	lmz	Lumbee
en	ln	Lingala
en	lna	Langbashe
en	lnb	Mbalanhu
en	lnd	Lundayeh
en	lng	Langobardic
en	lnh	Lanoh
en	lni	Daantanai'
en	lnj	Leningitij
en	lnl	South Central Banda
en	lnm	Langam
en	lnn	Lorediakarkar
en	lno	Lango (South Sudan)
en	lns	Lamnso'
en	lnu	Longuda
en	lnw	Lanima
en	lnz	Lonzo
en	lo	Lao
en	loa	Loloda
en	lob	Lobi
en	loc	Inonhan
en	loe	Saluan
en	lof	Logol
en	log	Logo
en	loh	Narim
en	loi	Loma (Côte d'Ivoire)
en	loj	Lou
en	lok	Loko
en	lol	Mongo
en	lom	Loma (Liberia)
en	lon	Malawi Lomwe
en	loo	Lombo
en	lop	Lopa
en	loq	Lobala
en	lor	Téén
en	los	Loniu
en	lot	Otuho
en	lou	Louisiana Creole
en	lov	Lopi
en	low	Tampias Lobu
en	lox	Loun
en	loy	Loke
en	loz	Lozi
en	lpa	Lelepa
en	lpe	Lepki
en	lpn	Long Phuri Naga
en	lpo	Lipo
en	lpx	Lopit
en	lra	Rara Bakati'
en	lrc	Northern Luri
en	lre	Laurentian
en	lrg	Laragia
en	lri	Marachi
en	lrk	Loarki
en	lrl	Lari
en	lrm	Marama
en	lrn	Lorang
en	lro	Laro
en	lrr	Southern Yamphu
en	lrt	Larantuka Malay
en	lrv	Larevat
en	lrz	Lemerig
en	lsa	Lasgerdi
en	lsd	Lishana Deni
en	lse	Lusengo
en	lsh	Lish
en	lsi	Lashi
en	lsl	Latvian Sign Language
en	lsm	Saamia
en	lsn	Tibetan Sign Language
en	lso	Laos Sign Language
en	lsp	Panamanian Sign Language
en	lsr	Aruop
en	lss	Lasi
en	lst	Trinidad and Tobago Sign Language
en	lsv	Sivia Sign Language
en	lsy	Mauritian Sign Language
en	lt	Lithuanian
en	ltc	Late Middle Chinese
en	ltg	Latgalian
en	lth	Thur
en	lti	Leti (Indonesia)
en	ltn	Latundê
en	lto	Tsotso
en	lts	Tachoni
en	ltu	Latu
en	lu	Luba-Katanga
en	lua	Luba-Lulua
en	luc	Aringa
en	lud	Ludian
en	lue	Luvale
en	luf	Laua
en	lui	Luiseno
en	luj	Luna
en	luk	Lunanakha
en	lul	Olu'bo
en	lum	Luimbi
en	lun	Lunda
en	luo	Luo (Kenya and Tanzania)
en	lup	Lumbu
en	luq	Lucumi
en	lur	Laura
en	lus	Lushai
en	lut	Lushootseed
en	luu	Lumba-Yakkha
en	luv	Luwati
en	luw	Luo (Cameroon)
en	luy	Luyia
en	luz	Southern Luri
en	lv	Latvian
en	lva	Maku'a
en	lvi	Lavi
en	lvk	Lavukaleve
en	lvs	Standard Latvian
en	lvu	Levuka
en	lwa	Lwalu
en	lwe	Lewo Eleng
en	lwg	Wanga
en	lwh	White Lachi
en	lwl	Eastern Lawa
en	lwm	Laomian
en	lwo	Luwo
en	lws	Malawian Sign Language
en	lwt	Lewotobi
en	lwu	Lawu
en	lww	Lewo
en	lya	Layakha
en	lyg	Lyngngam
en	lyn	Luyana
en	lzh	Literary Chinese
en	lzl	Litzlitz
en	lzn	Leinong Naga
en	lzz	Laz
en	maa	San Jerónimo Tecóatl Mazatec
en	mab	Yutanduchi Mixtec
en	mad	Madurese
en	mae	Bo-Rukul
en	maf	Mafa
en	mag	Magahi
en	mai	Maithili
en	maj	Jalapa De Díaz Mazatec
en	mak	Makasar
en	mam	Mam
en	man	Mandingo
en	maq	Chiquihuitlán Mazatec
en	mas	Masai
en	mat	San Francisco Matlatzinca
en	mau	Huautla Mazatec
en	mav	Sateré-Mawé
en	maw	Mampruli
en	max	North Moluccan Malay
en	maz	Central Mazahua
en	mba	Higaonon
en	mbb	Western Bukidnon Manobo
en	mbc	Macushi
en	mbd	Dibabawon Manobo
en	mbe	Molale
en	mbf	Baba Malay
en	mbh	Mangseng
en	mbi	Ilianen Manobo
en	mbj	Nadëb
en	mbk	Malol
en	mbl	Maxakalí
en	mbm	Ombamba
en	mbn	Macaguán
en	mbo	Mbo (Cameroon)
en	mbp	Malayo
en	mbq	Maisin
en	mbr	Nukak Makú
en	mbs	Sarangani Manobo
en	mbt	Matigsalug Manobo
en	mbu	Mbula-Bwazza
en	mbv	Mbulungish
en	mbw	Maring
en	mbx	Mari (East Sepik Province)
en	mby	Memoni
en	mbz	Amoltepec Mixtec
en	mca	Maca
en	mcb	Machiguenga
en	mcc	Bitur
en	mcd	Sharanahua
en	mce	Itundujia Mixtec
en	mcf	Matsés
en	mcg	Mapoyo
en	mch	Maquiritari
en	mci	Mese
en	mcj	Mvanip
en	mck	Mbunda
en	mcl	Macaguaje
en	mcm	Malaccan Creole Portuguese
en	mcn	Masana
en	mco	Coatlán Mixe
en	mcp	Makaa
en	mcq	Ese
en	mcr	Menya
en	mcs	Mambai
en	mct	Mengisa
en	mcu	Cameroon Mambila
en	mcv	Minanibai
en	mcw	Mawa (Chad)
en	mcx	Mpiemo
en	mcy	South Watut
en	mcz	Mawan
en	mda	Mada (Nigeria)
en	mdb	Morigi
en	mdc	Male (Papua New Guinea)
en	mdd	Mbum
en	mde	Maba (Chad)
en	mdf	Moksha
en	mdg	Massalat
en	mdh	Maguindanaon
en	mdi	Mamvu
en	mdj	Mangbetu
en	mdk	Mangbutu
en	mdl	Maltese Sign Language
en	mdm	Mayogo
en	mdn	Mbati
en	mdp	Mbala
en	mdq	Mbole
en	mdr	Mandar
en	mds	Maria (Papua New Guinea)
en	mdt	Mbere
en	mdu	Mboko
en	mdv	Santa Lucía Monteverde Mixtec
en	mdw	Mbosi
en	mdx	Dizin
en	mdy	Male (Ethiopia)
en	mdz	Suruí Do Pará
en	mea	Menka
en	meb	Ikobi
en	mec	Marra
en	med	Melpa
en	mee	Mengen
en	mef	Megam
en	meh	Southwestern Tlaxiaco Mixtec
en	mei	Midob
en	mej	Meyah
en	mek	Mekeo
en	mel	Central Melanau
en	mem	Mangala
en	men	Mende (Sierra Leone)
en	meo	Kedah Malay
en	mep	Miriwoong
en	meq	Merey
en	mer	Meru
en	mes	Masmaje
en	met	Mato
en	meu	Motu
en	mev	Mano
en	mew	Maaka
en	mey	Hassaniyya
en	mez	Menominee
en	mfa	Pattani Malay
en	mfb	Bangka
en	mfc	Mba
en	mfd	Mendankwe-Nkwen
en	mfe	Morisyen
en	mff	Naki
en	mfg	Mogofin
en	mfh	Matal
en	mfi	Wandala
en	mfj	Mefele
en	mfk	North Mofu
en	mfl	Putai
en	mfm	Marghi South
en	mfn	Cross River Mbembe
en	mfo	Mbe
en	mfp	Makassar Malay
en	mfq	Moba
en	mfr	Marrithiyel
en	mfs	Mexican Sign Language
en	mft	Mokerang
en	mfu	Mbwela
en	mfv	Mandjak
en	mfw	Mulaha
en	mfx	Melo
en	mfy	Mayo
en	mfz	Mabaan
en	mg	Malagasy
en	mga	Middle Irish (900-1200)
en	mgb	Mararit
en	mgc	Morokodo
en	mgd	Moru
en	mge	Mango
en	mgf	Maklew
en	mgg	Mpumpong
en	mgh	Makhuwa-Meetto
en	mgi	Lijili
en	mgj	Abureni
en	mgk	Mawes
en	mgl	Maleu-Kilenge
en	mgm	Mambae
en	mgn	Mbangi
en	mgo	Meta'
en	mgp	Eastern Magar
en	mgq	Malila
en	mgr	Mambwe-Lungu
en	mgs	Manda (Tanzania)
en	mgt	Mongol
en	mgu	Mailu
en	mgv	Matengo
en	mgw	Matumbi
en	mgy	Mbunga
en	mgz	Mbugwe
en	mh	Marshallese
en	mha	Manda (India)
en	mhb	Mahongwe
en	mhc	Mocho
en	mhd	Mbugu
en	mhe	Besisi
en	mhf	Mamaa
en	mhg	Margu
en	mhi	Ma'di
en	mhj	Mogholi
en	mhk	Mungaka
en	mhl	Mauwake
en	mhm	Makhuwa-Moniga
en	mhn	Mócheno
en	mho	Mashi (Zambia)
en	mhp	Balinese Malay
en	mhq	Mandan
en	mhr	Eastern Mari
en	mhs	Buru (Indonesia)
en	mht	Mandahuaca
en	mhu	Digaro-Mishmi
en	mhw	Mbukushu
en	mhx	Maru
en	mhy	Ma'anyan
en	mhz	Mor (Mor Islands)
en	mi	Maori
en	mia	Miami
en	mib	Atatláhuca Mixtec
en	mic	Mi'kmaq
en	mid	Mandaic
en	mie	Ocotepec Mixtec
en	mif	Mofu-Gudur
en	mig	San Miguel El Grande Mixtec
en	mih	Chayuco Mixtec
en	mii	Chigmecatitlán Mixtec
en	mij	Abar
en	mik	Mikasuki
en	mil	Peñoles Mixtec
en	mim	Alacatlatzala Mixtec
en	min	Minangkabau
en	mio	Pinotepa Nacional Mixtec
en	mip	Apasco-Apoala Mixtec
en	miq	Mískito
en	mir	Isthmus Mixe
en	mis	Uncoded languages
en	mit	Southern Puebla Mixtec
en	miu	Cacaloxtepec Mixtec
en	miw	Akoye
en	mix	Mixtepec Mixtec
en	miy	Ayutla Mixtec
en	miz	Coatzospan Mixtec
en	mjb	Makalero
en	mjc	San Juan Colorado Mixtec
en	mjd	Northwest Maidu
en	mje	Muskum
en	mjg	Tu
en	mjh	Mwera (Nyasa)
en	mji	Kim Mun
en	mjj	Mawak
en	mjk	Matukar
en	mjl	Mandeali
en	mjm	Medebur
en	mjn	Ma (Papua New Guinea)
en	mjo	Malankuravan
en	mjp	Malapandaram
en	mjq	Malaryan
en	mjr	Malavedan
en	mjs	Miship
en	mjt	Sauria Paharia
en	mju	Manna-Dora
en	mjv	Mannan
en	mjw	Karbi
en	mjx	Mahali
en	mjy	Mahican
en	mjz	Majhi
en	mk	Macedonian
en	mka	Mbre
en	mkb	Mal Paharia
en	mkc	Siliput
en	mke	Mawchi
en	mkf	Miya
en	mkg	Mak (China)
en	mki	Dhatki
en	mkj	Mokilese
en	mkk	Byep
en	mkl	Mokole
en	mkm	Moklen
en	mkn	Kupang Malay
en	mko	Mingang Doso
en	mkp	Moikodi
en	mkq	Bay Miwok
en	mkr	Malas
en	mks	Silacayoapan Mixtec
en	mkt	Vamale
en	mku	Konyanka Maninka
en	mkv	Mafea
en	mkw	Kituba (Congo)
en	mkx	Kinamiging Manobo
en	mky	East Makian
en	mkz	Makasae
en	ml	Malayalam
en	mla	Malo
en	mlb	Mbule
en	mlc	Cao Lan
en	mle	Manambu
en	mlf	Mal
en	mlh	Mape
en	mli	Malimpung
en	mlj	Miltu
en	mlk	Ilwana
en	mll	Malua Bay
en	mlm	Mulam
en	mln	Malango
en	mlo	Mlomp
en	mlp	Bargam
en	mlq	Western Maninkakan
en	mlr	Vame
en	mls	Masalit
en	mlu	To'abaita
en	mlv	Motlav
en	mlw	Moloko
en	mlx	Malfaxal
en	mlz	Malaynon
en	mma	Mama
en	mmb	Momina
en	mmc	Michoacán Mazahua
en	mmd	Maonan
en	mme	Mae
en	mmf	Mundat
en	mmg	North Ambrym
en	mmh	Mehináku
en	mmi	Musar
en	mmj	Majhwar
en	mmk	Mukha-Dora
en	mml	Man Met
en	mmm	Maii
en	mmn	Mamanwa
en	mmo	Mangga Buang
en	mmp	Siawi
en	mmq	Musak
en	mmr	Western Xiangxi Miao
en	mmt	Malalamai
en	mmu	Mmaala
en	mmv	Miriti
en	mmw	Emae
en	mmx	Madak
en	mmy	Migaama
en	mmz	Mabaale
en	mn	Mongolian
en	mna	Mbula
en	mnb	Muna
en	mnc	Manchu
en	mnd	Mondé
en	mne	Naba
en	mnf	Mundani
en	mng	Eastern Mnong
en	mnh	Mono (Democratic Republic of Congo)
en	mni	Manipuri
en	mnj	Munji
en	mnk	Mandinka
en	mnl	Tiale
en	mnm	Mapena
en	mnn	Southern Mnong
en	mnp	Min Bei Chinese
en	mnq	Minriq
en	mnr	Mono (USA)
en	mns	Mansi
en	mnu	Mer
en	mnv	Rennell-Bellona
en	mnw	Mon
en	mnx	Manikion
en	mny	Manyawa
en	mnz	Moni
en	moa	Mwan
en	moc	Mocoví
en	mod	Mobilian
en	moe	Montagnais
en	mog	Mongondow
en	moh	Mohawk
en	moi	Mboi
en	moj	Monzombo
en	mok	Morori
en	mom	Mangue
en	moo	Monom
en	mop	Mopán Maya
en	moq	Mor (Bomberai Peninsula)
en	mor	Moro
en	mos	Mossi
en	mot	Barí
en	mou	Mogum
en	mov	Mohave
en	mow	Moi (Congo)
en	mox	Molima
en	moy	Shekkacho
en	moz	Mukulu
en	mpa	Mpoto
en	mpb	Malak Malak
en	mpc	Mangarrayi
en	mpd	Machinere
en	mpe	Majang
en	mpg	Marba
en	mph	Maung
en	mpi	Mpade
en	mpj	Martu Wangka
en	mpk	Mbara (Chad)
en	mpl	Middle Watut
en	mpm	Yosondúa Mixtec
en	mpn	Mindiri
en	mpo	Miu
en	mpp	Migabac
en	mpq	Matís
en	mpr	Vangunu
en	mps	Dadibi
en	mpt	Mian
en	mpu	Makuráp
en	mpv	Mungkip
en	mpw	Mapidian
en	mpx	Misima-Panaeati
en	mpy	Mapia
en	mpz	Mpi
en	mqa	Maba (Indonesia)
en	mqb	Mbuko
en	mqc	Mangole
en	mqe	Matepi
en	mqf	Momuna
en	mqg	Kota Bangun Kutai Malay
en	mqh	Tlazoyaltepec Mixtec
en	mqi	Mariri
en	mqj	Mamasa
en	mqk	Rajah Kabunsuwan Manobo
en	mql	Mbelime
en	mqm	South Marquesan
en	mqn	Moronene
en	mqo	Modole
en	mqp	Manipa
en	mqq	Minokok
en	mqr	Mander
en	mqs	West Makian
en	mqt	Mok
en	mqu	Mandari
en	mqv	Mosimo
en	mqw	Murupi
en	mqx	Mamuju
en	mqy	Manggarai
en	mqz	Pano
en	mr	Marathi
en	mra	Mlabri
en	mrb	Marino
en	mrc	Maricopa
en	mrd	Western Magar
en	mre	Martha's Vineyard Sign Language
en	mrf	Elseng
en	mrg	Mising
en	mrh	Mara Chin
en	mrj	Western Mari
en	mrk	Hmwaveke
en	mrl	Mortlockese
en	mrm	Merlav
en	mrn	Cheke Holo
en	mro	Mru
en	mrp	Morouas
en	mrq	North Marquesan
en	mrr	Maria (India)
en	mrs	Maragus
en	mrt	Marghi Central
en	mru	Mono (Cameroon)
en	mrv	Mangareva
en	mrw	Maranao
en	mrx	Maremgi
en	mry	Mandaya
en	mrz	Marind
en	ms	Malay (macrolanguage)
en	msb	Masbatenyo
en	msc	Sankaran Maninka
en	msd	Yucatec Maya Sign Language
en	mse	Musey
en	msf	Mekwei
en	msg	Moraid
en	msh	Masikoro Malagasy
en	msi	Sabah Malay
en	msj	Ma (Democratic Republic of Congo)
en	msk	Mansaka
en	msl	Molof
en	msm	Agusan Manobo
en	msn	Vurës
en	mso	Mombum
en	msp	Maritsauá
en	msq	Caac
en	msr	Mongolian Sign Language
en	mss	West Masela
en	msu	Musom
en	msv	Maslam
en	msw	Mansoanka
en	msx	Moresada
en	msy	Aruamu
en	msz	Momare
en	mt	Maltese
en	mta	Cotabato Manobo
en	mtb	Anyin Morofo
en	mtc	Munit
en	mtd	Mualang
en	mte	Mono (Solomon Islands)
en	mtf	Murik (Papua New Guinea)
en	mtg	Una
en	mth	Munggui
en	mti	Maiwa (Papua New Guinea)
en	mtj	Moskona
en	mtk	Mbe'
en	mtl	Montol
en	mtm	Mator
en	mtn	Matagalpa
en	mto	Totontepec Mixe
en	mtp	Wichí Lhamtés Nocten
en	mtq	Muong
en	mtr	Mewari
en	mts	Yora
en	mtt	Mota
en	mtu	Tututepec Mixtec
en	mtv	Asaro'o
en	mtw	Southern Binukidnon
en	mtx	Tidaá Mixtec
en	mty	Nabi
en	mua	Mundang
en	mub	Mubi
en	muc	Ajumbu
en	mud	Mednyj Aleut
en	mue	Media Lengua
en	mug	Musgu
en	muh	Mündü
en	mui	Musi
en	muj	Mabire
en	muk	Mugom
en	mul	Multiple languages
en	mum	Maiwala
en	muo	Nyong
en	mup	Malvi
en	muq	Eastern Xiangxi Miao
en	mur	Murle
en	mus	Creek
en	mut	Western Muria
en	muu	Yaaku
en	muv	Muthuvan
en	mux	Bo-Ung
en	muy	Muyang
en	muz	Mursi
en	mva	Manam
en	mvb	Mattole
en	mvd	Mamboru
en	mve	Marwari (Pakistan)
en	mvf	Peripheral Mongolian
en	mvg	Yucuañe Mixtec
en	mvh	Mulgi
en	mvi	Miyako
en	mvk	Mekmek
en	mvl	Mbara (Australia)
en	mvm	Muya
en	mvn	Minaveha
en	mvo	Marovo
en	mvp	Duri
en	mvq	Moere
en	mvr	Marau
en	mvs	Massep
en	mvt	Mpotovoro
en	mvu	Marfa
en	mvv	Tagal Murut
en	mvw	Machinga
en	mvx	Meoswar
en	mvy	Indus Kohistani
en	mvz	Mesqan
en	mwa	Mwatebu
en	mwb	Juwal
en	mwc	Are
en	mwe	Mwera (Chimwera)
en	mwf	Murrinh-Patha
en	mwg	Aiklep
en	mwh	Mouk-Aria
en	mwi	Labo
en	mwk	Kita Maninkakan
en	mwl	Mirandese
en	mwm	Sar
en	mwn	Nyamwanga
en	mwo	Central Maewo
en	mwp	Kala Lagaw Ya
en	mwq	Mün Chin
en	mwr	Marwari
en	mws	Mwimbi-Muthambi
en	mwt	Moken
en	mwu	Mittu
en	mwv	Mentawai
en	mww	Hmong Daw
en	mwz	Moingi
en	mxa	Northwest Oaxaca Mixtec
en	mxb	Tezoatlán Mixtec
en	mxc	Manyika
en	mxd	Modang
en	mxe	Mele-Fila
en	mxf	Malgbe
en	mxg	Mbangala
en	mxh	Mvuba
en	mxi	Mozarabic
en	mxj	Miju-Mishmi
en	mxk	Monumbo
en	mxl	Maxi Gbe
en	mxm	Meramera
en	mxn	Moi (Indonesia)
en	mxo	Mbowe
en	mxp	Tlahuitoltepec Mixe
en	mxq	Juquila Mixe
en	mxr	Murik (Malaysia)
en	mxs	Huitepec Mixtec
en	mxt	Jamiltepec Mixtec
en	mxu	Mada (Cameroon)
en	mxv	Metlatónoc Mixtec
en	mxw	Namo
en	mxx	Mahou
en	mxy	Southeastern Nochixtlán Mixtec
en	mxz	Central Masela
en	my	Burmese
en	myb	Mbay
en	myc	Mayeka
en	mye	Myene
en	myf	Bambassi
en	myg	Manta
en	myh	Makah
en	myj	Mangayat
en	myk	Mamara Senoufo
en	myl	Moma
en	mym	Me'en
en	myo	Anfillo
en	myp	Pirahã
en	myr	Muniche
en	mys	Mesmes
en	myu	Mundurukú
en	myv	Erzya
en	myw	Muyuw
en	myx	Masaaba
en	myy	Macuna
en	myz	Classical Mandaic
en	mza	Santa María Zacatepec Mixtec
en	mzb	Tumzabt
en	mzc	Madagascar Sign Language
en	mzd	Malimba
en	mze	Morawa
en	mzg	Monastic Sign Language
en	mzh	Wichí Lhamtés Güisnay
en	mzi	Ixcatlán Mazatec
en	mzj	Manya
en	mzk	Nigeria Mambila
en	mzl	Mazatlán Mixe
en	mzm	Mumuye
en	mzn	Mazanderani
en	mzo	Matipuhy
en	mzp	Movima
en	mzq	Mori Atas
en	mzr	Marúbo
en	mzs	Macanese
en	mzt	Mintil
en	mzu	Inapang
en	mzv	Manza
en	mzw	Deg
en	mzx	Mawayana
en	mzy	Mozambican Sign Language
en	mzz	Maiadomu
en	na	Nauru
en	naa	Namla
en	nab	Southern Nambikuára
en	nac	Narak
en	nae	Naka'ela
en	naf	Nabak
en	nag	Naga Pidgin
en	naj	Nalu
en	nak	Nakanai
en	nal	Nalik
en	nam	Ngan'gityemerri
en	nan	Min Nan Chinese
en	nao	Naaba
en	nap	Neapolitan
en	naq	Khoekhoe
en	nar	Iguta
en	nas	Naasioi
en	nat	Ca̱hungwa̱rya̱
en	naw	Nawuri
en	nax	Nakwi
en	nay	Ngarrindjeri
en	naz	Coatepec Nahuatl
en	nb	Norwegian Bokmål
en	nba	Nyemba
en	nbb	Ndoe
en	nbc	Chang Naga
en	nbd	Ngbinda
en	nbe	Konyak Naga
en	nbg	Nagarchal
en	nbh	Ngamo
en	nbi	Mao Naga
en	nbj	Ngarinyman
en	nbk	Nake
en	nbm	Ngbaka Ma'bo
en	nbn	Kuri
en	nbo	Nkukoli
en	nbp	Nnam
en	nbq	Nggem
en	nbr	Numana
en	nbs	Namibian Sign Language
en	nbt	Na
en	nbu	Rongmei Naga
en	nbv	Ngamambo
en	nbw	Southern Ngbandi
en	nby	Ningera
en	nca	Iyo
en	ncb	Central Nicobarese
en	ncc	Ponam
en	ncd	Nachering
en	nce	Yale
en	ncf	Notsi
en	ncg	Nisga'a
en	nch	Central Huasteca Nahuatl
en	nci	Classical Nahuatl
en	ncj	Northern Puebla Nahuatl
en	nck	Na-kara
en	ncl	Michoacán Nahuatl
en	ncm	Nambo
en	ncn	Nauna
en	nco	Sibe
en	ncq	Northern Katang
en	ncr	Ncane
en	ncs	Nicaraguan Sign Language
en	nct	Chothe Naga
en	ncu	Chumburung
en	ncx	Central Puebla Nahuatl
en	ncz	Natchez
en	nd	North Ndebele
en	nda	Ndasa
en	ndb	Kenswei Nsei
en	ndc	Ndau
en	ndd	Nde-Nsele-Nta
en	ndf	Nadruvian
en	ndg	Ndengereko
en	ndh	Ndali
en	ndi	Samba Leko
en	ndj	Ndamba
en	ndk	Ndaka
en	ndl	Ndolo
en	ndm	Ndam
en	ndn	Ngundi
en	ndp	Ndo
en	ndq	Ndombe
en	ndr	Ndoola
en	nds	Low German
en	ndt	Ndunga
en	ndu	Dugun
en	ndv	Ndut
en	ndw	Ndobo
en	ndx	Nduga
en	ndy	Lutos
en	ndz	Ndogo
en	ne	Nepali (macrolanguage)
en	nea	Eastern Ngad'a
en	neb	Toura (Côte d'Ivoire)
en	nec	Nedebang
en	ned	Nde-Gbite
en	nee	Nêlêmwa-Nixumwak
en	nef	Nefamese
en	neg	Negidal
en	neh	Nyenkha
en	nei	Neo-Hittite
en	nej	Neko
en	nek	Neku
en	nem	Nemi
en	nen	Nengone
en	neo	Ná-Meo
en	neq	North Central Mixe
en	ner	Yahadian
en	nes	Bhoti Kinnauri
en	net	Nete
en	neu	Neo
en	nev	Nyaheun
en	new	Newari
en	nex	Neme
en	ney	Neyo
en	nez	Nez Perce
en	nfa	Dhao
en	nfd	Ahwai
en	nfl	Ayiwo
en	nfr	Nafaanra
en	nfu	Mfumte
en	ng	Ndonga
en	nga	Ngbaka
en	ngb	Northern Ngbandi
en	ngc	Ngombe (Democratic Republic of Congo)
en	ngd	Ngando (Central African Republic)
en	nge	Ngemba
en	ngg	Ngbaka Manza
en	ngh	Nǁng
en	ngi	Ngizim
en	ngj	Ngie
en	ngk	Dalabon
